trade_id,entry_date,exit_date,expiry,dte_at_entry,nifty_reference_entry,put_long_strike,put_short_strike,call_short_strike,call_long_strike,wing_width_points,put_long_entry_premium,put_short_entry_premium,call_short_entry_premium,call_long_entry_premium,put_long_exit_premium,put_short_exit_premium,call_short_exit_premium,call_long_exit_premium,entry_credit_points,entry_credit_value_per_lot,lower_breakeven,upper_breakeven,take_profit_credit_pct,stop_loss_credit_multiple,take_profit_debit,stop_loss_debit,lot_size,gross_pnl,modeled_costs,net_pnl,return_on_capital,return_on_max_loss,max_expiry_loss_points,max_expiry_loss,exit_reason
OOS-20251125-20251202-25550-26250,2025-11-25,2025-11-26,2025-12-02,7,25886.8,25300.0,25550.0,26250.0,26500.0,250.0,10.15,30.6,37.1,10.6,6.35,10.85,119.55,33.7,46.95,3521.25,25503.05,26296.95,0.4,1.0,28.17,93.9,75,10297.5,110.86367765,10186.63632235,0.1018663632235,0.668908237534269,203.05,15228.75,take_profit
OOS-20251202-20251209-25850-26550,2025-12-02,2025-12-03,2025-12-09,7,26213.0,25600.0,25850.0,26550.0,26800.0,250.0,15.35,48.25,17.3,4.7,16.25,56.85,8.7,3.25,45.49999999999999,3412.4999999999995,25804.5,26595.5,0.4,1.0,27.299999999999994,90.99999999999999,75,6866.25,106.272336275,6759.977663725,0.06759977663725,0.4407483399331703,204.5,15337.5,take_profit
OOS-20251209-20251216-25600-26300,2025-12-09,2025-12-10,2025-12-16,7,25960.2,25350.0,25600.0,26300.0,26550.0,250.0,12.9,40.5,18.05,5.3,17.4,54.95,12.4,4.9,40.35,3026.25,25559.65,26340.35,0.4,1.0,24.21,80.7,75,6405.0,105.82520389999999,6299.1747961,0.062991747961,0.4006152982653629,209.65,15723.75,take_profit
OOS-20251216-20251223-25600-26300,2025-12-16,2025-12-17,2025-12-23,7,25940.7,25350.0,25600.0,26300.0,26550.0,250.0,11.45,34.1,16.85,4.8,8.4,31.5,10.7,4.15,34.7,2602.5,25565.3,26334.7,0.4,1.0,20.82,69.4,75,4826.25,103.082206325,4723.167793675,0.047231677936750004,0.29250148900294165,215.3,16147.5,take_profit
OOS-20251223-20251230-25850-26550,2025-12-23,2025-12-24,2025-12-30,7,26206.9,25600.0,25850.0,26550.0,26800.0,250.0,7.7,19.5,13.2,3.75,3.75,10.1,4.65,1.9,21.250000000000004,1593.7500000000002,25828.75,26571.25,0.4,1.0,12.750000000000002,42.50000000000001,75,2276.25,99.340348925,2176.909651075,0.02176909651075,0.12688726563642988,228.75,17156.25,take_profit
OOS-20251230-20260106-25600-26300,2025-12-30,2025-12-31,2026-01-06,7,25936.8,25350.0,25600.0,26300.0,26550.0,250.0,4.85,12.6,18.95,4.45,4.3,6.3,47.7,7.6,22.249999999999996,1446.2499999999998,25577.75,26322.25,0.4,1.0,13.349999999999998,44.49999999999999,65,4182.750000000001,100.221576475,4082.528423525001,0.04082528423525001,0.2757766392653889,227.75,14803.75,take_profit
OOS-20260106-20260113-25950-26650,2026-01-06,2026-01-07,2026-01-13,7,26285.1,25700.0,25950.0,26650.0,26900.0,250.0,7.65,29.55,8.2,3.0,6.2,27.4,4.45,1.95,27.1,1761.5,25922.9,26677.1,0.4,1.0,16.26,54.2,65,3302.0,99.84625328000001,3202.15374672,0.032021537467200004,0.2210134759788798,222.9,14488.5,take_profit
OOS-20260113-20260120-25450-26150,2026-01-13,2026-01-14,2026-01-20,7,25790.8,25200.0,25450.0,26150.0,26400.0,250.0,17.45,42.5,25.15,8.75,16.5,45.15,14.3,5.25,41.45,2694.25,25408.55,26191.45,0.4,1.0,24.87,82.9,65,5144.749999999999,105.09066108500002,5039.659338914999,0.05039659338914999,0.3717728151459712,208.55,13555.75,take_profit
OOS-20260120-20260127-24900-25600,2026-01-20,2026-01-21,2026-01-27,7,25259.2,24650.0,24900.0,25600.0,25850.0,250.0,22.8,48.95,45.9,18.5,31.85,65.85,27.55,9.7,53.55,3480.75,24846.45,25653.55,0.4,1.0,32.129999999999995,107.1,65,6850.999999999999,110.82713787,6740.172862129999,0.06740172862129999,0.5278440677510424,196.45,12769.25,take_profit
OOS-20260127-20260203-24800-25500,2026-01-27,2026-01-28,2026-02-03,7,25164.2,24550.0,24800.0,25500.0,25750.0,250.0,50.8,88.25,152.0,77.35,26.75,50.05,147.55,68.95,112.1,7286.5,24687.9,25612.1,0.4,1.0,67.25999999999999,224.2,65,13910.0,134.68605139,13775.31394861,0.13775313948610002,1.5368231102370726,137.9,8963.5,take_profit
OOS-20260203-20260210-25450-26150,2026-02-03,2026-02-04,2026-02-10,7,25817.1,25200.0,25450.0,26150.0,26400.0,250.0,36.6,78.1,58.7,26.85,25.6,53.45,43.2,17.0,73.35000000000002,4767.750000000002,25376.65,26223.35,0.4,1.0,44.01000000000001,146.70000000000005,65,8281.000000000002,115.51311215000001,8165.486887850002,0.08165486887850001,0.7111399671536505,176.64999999999998,11482.249999999998,take_profit
OOS-20260210-20260217-25650-26350,2026-02-10,2026-02-11,2026-02-17,7,25985.6,25400.0,25650.0,26350.0,26600.0,250.0,19.7,43.65,22.65,8.35,15.9,33.15,18.1,7.6,38.24999999999999,2486.2499999999995,25611.75,26388.25,0.4,1.0,22.949999999999996,76.49999999999999,65,4290.0,104.94409447000001,4185.05590553,0.0418505590553,0.30406363858178187,211.75,13763.75,take_profit
OOS-20260217-20260224-25400-26100,2026-02-17,2026-02-18,2026-02-24,7,25739.4,25150.0,25400.0,26100.0,26350.0,250.0,25.15,52.2,33.25,10.35,16.95,29.8,36.15,10.45,49.95,3246.75,25350.05,26149.95,0.4,1.0,29.97,99.9,65,5752.5,107.70239781000001,5644.79760219,0.056447976021900007,0.4341066735000865,200.05,13003.25,take_profit
OOS-20260224-20260302-25100-25750,2026-02-24,2026-02-25,2026-03-02,6,25421.7,24850.0,25100.0,25750.0,26000.0,250.0,31.55,64.1,67.25,24.65,19.75,39.45,54.05,17.9,75.15,4884.75,25024.85,25825.15,0.4,1.0,45.09,150.3,65,8515.0,114.25686079,8400.74313921,0.08400743139210001,0.7391604354686435,174.85,11365.25,take_profit
OOS-20260310-20260317-24050-24700,2026-03-10,2026-03-11,2026-03-17,7,24393.6,23800.0,24050.0,24700.0,24950.0,250.0,108.9,166.3,105.7,46.1,254.55,370.65,40.35,20.2,117.0,7605.0,23933.0,24817.0,0.4,1.0,70.2,234.0,65,16461.25,160.999571675,16300.250428325,0.16300250428325,1.8855119061104684,133.0,8645.0,take_profit
OOS-20260317-20260324-23300-23950,2026-03-17,2026-03-18,2026-03-24,7,23617.4,23050.0,23300.0,23950.0,24200.0,250.0,102.3,154.95,98.35,40.8,54.35,84.6,126.3,54.3,110.2,7163.0,23189.8,24060.2,0.4,1.0,66.12,220.4,65,13809.25,137.891641115,13671.358358885,0.13671358358885,1.5044963529091009,139.8,9087.0,take_profit
OOS-20260324-20260330-22600-23250,2026-03-24,2026-03-25,2026-03-30,6,22928.4,22350.0,22600.0,23250.0,23500.0,250.0,137.25,202.05,176.5,100.15,55.4,84.8,305.1,178.35,141.15,9174.75,22458.85,23391.15,0.4,1.0,84.69,282.3,65,19324.499999999996,168.79487432,19155.705125679997,0.19155705125679998,2.7074244903968054,108.85,7075.25,take_profit
OOS-20260407-20260413-22850-23450,2026-04-07,2026-04-08,2026-04-13,6,23151.1,22600.0,22850.0,23450.0,23700.0,250.0,164.05,234.3,177.45,97.25,14.25,20.15,613.05,409.85,150.45,9779.25,22699.55,23600.45,0.4,1.0,90.27,300.9,65,23370.749999999996,197.058488595,23173.691511404995,0.23173691511404995,3.581299155647335,99.55000000000001,6470.750000000001,take_profit
OOS-20260421-20260428-24250-24900,2026-04-21,2026-04-22,2026-04-28,7,24584.5,24000.0,24250.0,24900.0,25150.0,250.0,73.65,124.45,104.85,44.05,89.15,165.55,47.25,18.8,111.60000000000001,7254.000000000001,24138.4,25011.6,0.4,1.0,66.96000000000001,223.20000000000002,65,14069.250000000002,134.942690175,13934.307309825002,0.13934307309825003,1.5489447876639624,138.39999999999998,8995.999999999998,take_profit
OOS-20260428-20260505-23650-24300,2026-04-28,2026-04-29,2026-05-05,7,23993.8,23400.0,23650.0,24300.0,24550.0,250.0,41.1,84.25,95.7,43.1,17.8,38.5,140.0,60.15,95.75,6223.75,23554.25,24395.75,0.4,1.0,57.449999999999996,191.5,65,12759.499999999998,125.69120201999999,12633.808797979998,0.12633808797979998,1.260073187680339,154.25,10026.25,take_profit
OOS-20260505-20260512-23800-24450,2026-05-05,2026-05-06,2026-05-12,7,24106.3,23550.0,23800.0,24450.0,24700.0,250.0,50.3,103.55,68.5,27.1,13.95,30.15,178.05,80.95,94.65,6152.25,23705.35,24544.65,0.4,1.0,56.79,189.3,65,13516.750000000004,127.18425533499999,13389.565744665004,0.13389565744665005,1.3259949735995646,155.35,10097.75,take_profit
OOS-20260512-20260519-23100-23750,2026-05-12,2026-05-13,2026-05-19,7,23424.7,22850.0,23100.0,23750.0,24000.0,250.0,58.9,111.8,110.75,55.6,50.95,95.0,100.4,45.3,108.05000000000001,7023.250000000001,22991.95,23858.05,0.4,1.0,64.83,216.10000000000002,65,13468.000000000004,132.65197779,13335.348022210004,0.13335348022210003,1.4452920066339723,141.95,9226.75,take_profit
OOS-20260519-20260526-23300-23950,2026-05-19,2026-05-20,2026-05-26,7,23612.0,23050.0,23300.0,23950.0,24200.0,250.0,55.8,105.6,83.65,34.05,40.0,80.0,84.6,32.0,99.39999999999999,6460.999999999999,23200.6,24049.4,0.4,1.0,59.63999999999999,198.79999999999998,65,12480.0,125.76094819,12354.23905181,0.1235423905181,1.2620532282980894,150.60000000000002,9789.000000000002,take_profit
OOS-20260526-20260602-23600-24250,2026-05-26,2026-05-27,2026-06-02,7,23913.0,23350.0,23600.0,24250.0,24500.0,250.0,25.25,63.4,72.15,28.65,12.25,37.35,49.45,15.1,81.65,5307.25,23518.35,24331.65,0.4,1.0,48.99,163.3,65,9171.5,113.43629312,9058.06370688,0.09058063706880001,0.8277684957510681,168.35,10942.75,take_profit
OOS-20260602-20260609-23300-23900,2026-06-02,2026-06-03,2026-06-09,7,23603.1,23050.0,23300.0,23900.0,24150.0,250.0,33.45,77.8,61.55,22.8,53.0,112.25,59.0,25.35,83.1,5401.5,23216.9,23983.1,0.4,1.0,49.85999999999999,166.2,65,11440.0,120.97966583999998,11319.02033416,0.11319020334160002,1.0433719255344058,166.9,10848.5,take_profit
OOS-20260609-20260616-23000-23650,2026-06-09,2026-06-10,2026-06-16,7,23331.1,22750.0,23000.0,23650.0,23900.0,250.0,28.35,68.6,59.95,22.6,33.35,84.3,38.45,13.6,77.60000000000002,5044.000000000002,22922.4,23727.6,0.4,1.0,46.56000000000001,155.20000000000005,65,9971.000000000002,115.54727263999999,9855.452727360002,0.09855452727360002,0.8794799863787259,172.39999999999998,11205.999999999998,take_profit
OOS-20260616-20260623-23700-24350,2026-06-16,2026-06-17,2026-06-23,7,24001.0,23450.0,23700.0,24350.0,24600.0,250.0,24.45,61.3,43.45,16.05,13.1,34.75,52.3,17.3,64.25,4176.25,23635.75,24414.25,0.4,1.0,38.55,128.5,65,7858.500000000001,110.50580309000001,7747.994196910001,0.0774799419691,0.6417222649889224,185.75,12073.75,take_profit
OOS-20260623-20260630-23550-24200,2026-06-23,2026-06-24,2026-06-30,7,23852.5,23300.0,23550.0,24200.0,24450.0,250.0,21.95,54.65,46.95,17.1,9.8,21.15,74.3,21.1,62.54999999999999,4065.7499999999995,23487.45,24262.55,0.4,1.0,37.529999999999994,125.09999999999998,65,8261.5,110.4628689,8151.0371311,0.081510371311,0.6689814417054804,187.45000000000002,12184.250000000002,take_profit
OOS-20260630-20260707-23550-24200,2026-06-30,2026-07-01,2026-07-07,7,23861.8,23300.0,23550.0,24200.0,24450.0,250.0,11.35,36.15,68.2,23.65,7.65,21.45,74.55,21.0,69.35,4507.75,23480.65,24269.35,0.4,1.0,41.60999999999999,138.7,65,8885.5,110.4077788,8775.0922212,0.08775092221200001,0.7473092653622603,180.65,11742.25,take_profit
OOS-20260707-20260714-24100-24750,2026-07-07,2026-07-08,2026-07-14,7,24440.3,23850.0,24100.0,24750.0,25000.0,250.0,12.55,38.55,24.45,6.9,176.1,314.25,8.75,4.55,43.550000000000004,2830.7500000000005,24056.45,24793.55,0.4,1.0,26.130000000000003,87.10000000000001,65,12083.5,126.68383587,11956.81616413,0.11956816164129999,0.8910197040915103,206.45,13419.25,take_profit
OOS-20260714-20260721-23700-24350,2026-07-14,2026-07-15,2026-07-21,7,24024.2,23450.0,23700.0,24350.0,24600.0,250.0,28.6,67.45,48.9,15.85,15.0,42.6,48.1,14.5,71.9,4673.5,23628.1,24421.9,0.4,1.0,43.14,143.8,65,8651.5,111.70879020000001,8539.7912098,0.085397912098,0.7376833420982162,178.1,11576.5,take_profit
OOS-20260721-20260728-23850-24500,2026-07-21,2026-07-22,2026-07-28,7,24180.6,23600.0,23850.0,24500.0,24750.0,250.0,19.5,50.85,44.0,13.15,36.75,97.55,19.35,7.5,62.199999999999996,4042.9999999999995,23787.8,24562.2,0.4,1.0,37.31999999999999,124.39999999999999,65,8765.25,111.504071205,8653.745928795,0.08653745928795001,0.7089166813135906,187.8,12207.0,take_profit
OOS-20260728-20260804-23650-24300,2026-07-28,2026-07-29,2026-08-04,7,23973.4,23400.0,23650.0,24300.0,24550.0,250.0,12.2,33.05,48.65,12.9,6.55,12.95,100.2,24.9,56.59999999999999,3678.999999999999,23593.4,24356.6,0.4,1.0,33.959999999999994,113.19999999999997,65,8989.499999999998,108.79245288,8880.707547119999,0.08880707547119998,0.7064440018391535,193.4,12571.0,take_profit
OOS-20260804-20260811-24200-24900,2026-08-04,2026-08-05,2026-08-11,7,24555.6,23950.0,24200.0,24900.0,25150.0,250.0,16.75,44.95,28.05,9.05,8.8,24.6,40.8,12.7,47.2,3068.0,24152.8,24947.2,0.4,1.0,28.32,94.4,65,5921.500000000001,105.71969969,5815.780300310001,0.05815780300310001,0.44119104083674715,202.8,13182.0,take_profit
OOS-20260811-20260818-24200-24850,2026-08-11,2026-08-12,2026-08-18,7,24540.5,23950.0,24200.0,24850.0,25100.0,250.0,13.6,40.95,27.9,6.8,11.35,40.25,13.85,3.5,48.449999999999996,3149.2499999999995,24151.55,24898.45,0.4,1.0,29.069999999999997,96.89999999999999,65,5700.499999999999,104.24478794000001,5596.255212059999,0.055962552120599994,0.4271705980237772,201.55,13100.75,take_profit
OOS-20260818-20260825-23900-24550,2026-08-18,2026-08-19,2026-08-25,7,24230.1,23650.0,23900.0,24550.0,24800.0,250.0,10.5,32.6,26.95,7.65,12.0,41.9,13.0,4.7,41.4,2691.0,23858.6,24591.4,0.4,1.0,24.84,82.8,65,5174.0,103.51810730999999,5070.48189269,0.0507048189269,0.37395692106276274,208.6,13559.0,take_profit
OOS-20260825-20260901-23950-24600,2026-08-25,2026-08-26,2026-09-01,7,24288.1,23700.0,23950.0,24600.0,24850.0,250.0,7.5,16.15,34.15,6.9,4.7,13.2,25.45,6.0,35.9,2333.5,23914.1,24635.9,0.4,1.0,21.54,71.8,65,4150.25,101.538867385,4048.7111326149998,0.040487111326149995,0.29092883502425176,214.1,13916.5,take_profit
OOS-20260901-20260908-23750-24400,2026-09-01,2026-09-02,2026-09-08,7,24090.3,23500.0,23750.0,24400.0,24650.0,250.0,14.8,45.15,20.65,6.4,20.75,62.1,9.85,3.7,44.6,2899.0,23705.4,24444.6,0.4,1.0,26.76,89.2,65,5986.5,105.38533227999999,5881.11466772,0.058811146677200006,0.4404999376615984,205.4,13351.0,take_profit
OOS-20260908-20260915-23450-24050,2026-09-08,2026-09-09,2026-09-15,7,23749.6,23200.0,23450.0,24050.0,24300.0,250.0,14.7,43.65,21.6,6.95,33.05,95.7,8.6,4.65,43.599999999999994,2833.9999999999995,23406.4,24093.6,0.4,1.0,26.159999999999997,87.19999999999999,65,7163.0,107.49972963,7055.50027037,0.0705550027037,0.5259019283221527,206.4,13416.0,take_profit
OOS-20260915-20260922-22900-23550,2026-09-15,2026-09-16,2026-09-22,7,23223.9,22650.0,22900.0,23550.0,23800.0,250.0,36.2,74.65,42.35,12.85,24.85,53.1,38.4,10.25,67.95,4416.75,22832.05,23617.95,0.4,1.0,40.77,135.9,65,8082.750000000002,112.43920800500001,7970.310791995002,0.07970310791995001,0.6735521341977058,182.05,11833.25,take_profit
